MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,WetlandLoss,InadequatePlanning,PoliticalFactors,FloodProbability,Temperature,Humidity,Rainfall
6,8,10,3,6,4,6,9,4,7,1,1,3,8,8,11,9,6,2,1,0.565,,,
3,1,1,8,8,3,2,4,3,2,6,2,10,7,1,3,5,0,1,4,0.37,,,
5,6,5,5,6,3,6,7,5,2,3,7,5,6,6,6,5,6,7,3,0.52,,,
7,5,4,1,7,8,4,3,6,7,3,4,6,4,3,4,6,3,6,6,0.485,,,
5,7,4,9,5,6,8,8,6,2,6,2,4,6,4,8,12,7,3,7,0.595,,,
4,5,4,3,5,9,3,2,6,3,6,2,8,4,5,4,5,7,2,4,0.455,,,
4,5,4,3,12,4,9,2,6,5,6,8,6,2,4,6,3,6,10,4,0.545,,,
4,9,5,6,3,12,6,6,4,8,8,4,4,4,3,6,3,3,5,6,0.545,,,
4,0,2,6,7,4,4,3,5,4,9,6,4,4,6,3,6,3,1,6,0.435,,,
6,4,6,6,6,5,5,9,7,6,3,6,2,10,11,8,1,8,5,4,0.59,,,
6,5,4,7,4,4,5,5,5,3,6,5,9,7,6,4,3,3,4,3,0.49,,,
4,4,8,3,1,6,5,5,7,7,4,3,2,6,2,5,7,1,7,5,0.46,,,
8,7,5,8,5,7,4,4,5,6,5,6,10,2,2,9,3,2,8,5,0.555,,,
2,4,4,4,6,10,3,3,7,7,2,6,3,6,7,0,5,7,8,7,0.505,,,
2,5,4,6,3,2,15,4,6,7,6,7,4,7,8,6,6,4,5,11,0.59,,,
7,5,6,6,5,7,2,5,9,6,4,1,6,3,4,9,6,5,4,2,0.51,,,
4,5,4,6,5,7,7,7,4,6,3,7,3,4,6,6,4,7,8,4,0.535,,,
4,8,2,7,3,5,1,11,5,4,8,2,3,5,8,8,4,1,5,5,0.495,,,
4,4,6,7,2,3,4,2,7,4,3,3,8,6,6,4,3,6,2,2,0.43,,,
3,7,5,7,3,5,9,4,2,4,8,4,7,6,7,3,0,3,1,10,0.49,,,
4,4,7,3,1,6,6,5,3,4,6,6,5,7,6,6,6,9,3,6,0.515,,,
7,4,3,7,9,9,5,5,3,7,5,5,10,5,4,9,9,6,5,3,0.6,,,
5,7,3,11,7,3,4,8,6,3,1,2,5,1,5,5,7,4,5,2,0.47,,,
7,7,7,7,1,8,5,6,8,5,3,3,4,1,6,5,3,4,7,9,0.53,,,
3,6,2,6,6,4,8,6,2,3,6,5,5,5,1,5,3,6,4,2,0.44,,,
2,6,2,9,2,3,4,7,3,1,3,3,8,9,9,3,10,5,6,3,0.49,,,
5,8,5,8,10,6,11,5,3,6,4,5,8,10,3,4,5,6,7,5,0.62,,,
8,3,2,4,3,8,2,7,6,6,2,3,8,8,4,3,2,4,3,2,0.44,,,
3,6,5,3,6,6,7,4,11,8,7,5,7,2,3,6,2,4,5,6,0.53,,,
5,2,3,8,4,4,3,8,8,5,7,7,2,1,3,2,3,6,6,7,0.47,,,
5,4,5,4,7,6,6,8,8,12,5,3,6,9,4,6,10,3,8,5,0.62,,,
4,8,5,10,7,6,4,4,6,4,7,4,6,5,1,3,7,5,5,11,0.56,,,
3,2,5,5,6,3,4,9,5,5,4,8,4,6,5,2,2,10,4,8,0.5,,,
7,2,15,8,7,4,5,4,6,5,3,2,2,7,7,7,9,3,4,3,0.55,,,
4,3,8,3,1,1,7,3,2,10,4,12,2,8,7,4,6,8,4,4,0.505,,,
5,6,7,4,5,4,6,6,2,4,4,3,3,5,7,2,4,5,6,6,0.47,,,
7,7,6,5,4,4,1,4,10,3,7,5,3,11,3,4,3,5,4,6,0.51,,,
9,4,4,6,10,7,6,6,2,4,4,6,4,4,3,3,2,7,4,3,0.49,,,
7,6,4,6,8,9,3,7,4,2,3,5,5,5,5,9,8,14,4,6,0.6,,,
8,7,9,5,5,2,2,1,9,4,3,5,2,5,4,5,3,3,5,4,0.455,,,
3,2,5,4,5,2,7,2,6,2,3,3,5,2,5,8,5,6,4,6,0.425,,,
9,6,8,4,7,5,4,6,8,6,4,8,8,3,5,4,2,8,8,6,0.595,,,
8,7,4,7,5,4,5,9,4,7,6,5,5,6,5,7,7,5,4,4,0.57,,,
6,8,5,8,7,6,4,4,7,3,6,9,3,4,2,2,6,8,3,7,0.54,,,
8,6,2,5,6,4,4,1,7,3,3,9,4,2,6,7,1,8,6,2,0.47,,,
5,5,5,8,3,3,5,8,6,4,6,6,3,7,8,4,4,8,4,3,0.525,,,
5,4,6,3,3,3,3,4,2,4,4,8,12,6,5,4,5,3,3,6,0.465,,,
4,8,8,5,4,5,2,3,2,4,6,7,6,4,9,3,2,4,7,2,0.475,,,
4,4,4,4,8,7,4,6,3,2,9,5,4,3,5,5,4,6,7,6,0.5,,,
4,4,4,6,8,9,8,10,8,2,6,1,5,6,5,5,7,5,11,2,0.58,,,
4,6,4,5,10,3,3,7,4,4,8,7,4,8,3,5,6,4,6,3,0.52,,,
5,1,5,5,5,5,6,6,8,5,3,7,5,6,4,7,2,3,3,9,0.5,,,
7,8,7,2,9,7,6,4,4,6,6,4,10,3,3,3,5,3,5,3,0.525,,,
0,5,7,7,4,5,9,6,2,8,3,7,8,2,6,6,10,12,5,8,0.6,,,
4,3,7,7,5,4,4,9,7,7,2,6,4,1,8,5,6,4,6,6,0.525,,,
2,3,10,3,6,3,6,3,1,3,2,1,5,4,6,3,9,4,5,5,0.42,,,
9,6,2,8,6,3,4,7,2,3,3,3,4,10,5,4,5,6,5,3,0.49,,,
10,9,4,6,4,2,5,10,4,7,7,8,6,3,1,3,3,3,6,9,0.55,,,
6,6,3,5,7,2,10,1,3,6,4,1,5,4,3,5,5,7,3,4,0.45,,,
3,2,3,7,7,2,11,7,4,7,4,3,7,3,3,5,5,4,3,11,0.505,,,
4,6,3,4,4,3,0,4,2,6,4,3,11,5,3,8,8,3,5,3,0.445,,,
4,3,3,4,4,10,6,8,4,5,5,4,9,7,7,4,7,4,6,4,0.54,,,
4,4,6,6,4,4,9,6,5,8,5,4,3,4,4,11,6,3,4,2,0.51,,,
4,5,10,2,6,11,5,5,7,4,5,7,7,2,5,2,5,3,7,6,0.54,,,
6,5,1,5,7,2,4,11,8,8,2,5,4,5,4,8,6,4,6,5,0.53,,,
2,3,10,7,3,7,5,2,4,6,5,9,4,3,5,6,4,5,8,3,0.505,,,
4,6,7,4,1,5,7,5,5,2,6,4,5,8,8,3,8,6,4,8,0.53,,,
3,5,6,6,3,5,10,9,5,4,7,6,11,6,5,7,3,4,6,5,0.58,,,
4,10,5,2,4,4,6,5,4,5,7,0,3,2,7,4,9,4,10,6,0.505,,,
4,3,4,5,4,2,4,1,10,7,4,4,8,6,10,5,4,6,5,6,0.51,,,
3,2,5,6,5,5,4,8,3,6,7,3,6,5,6,4,4,5,8,5,0.5,,,
4,4,6,4,4,7,3,3,7,5,6,3,5,4,7,7,4,4,6,6,0.495,,,
8,0,5,8,6,6,5,2,4,6,2,2,5,3,8,7,7,4,5,5,0.49,,,
6,3,6,4,7,3,5,5,7,6,8,5,3,6,7,6,7,5,8,8,0.575,,,
1,7,7,4,3,3,7,5,6,4,4,10,7,5,5,3,7,7,9,6,0.55,,,
5,3,3,4,10,4,4,7,8,6,6,4,8,9,6,3,2,4,2,6,0.52,,,
9,1,5,4,5,8,7,4,4,1,6,9,6,4,11,6,2,6,3,4,0.525,,,
5,4,6,5,9,8,4,4,4,5,4,11,6,7,7,3,6,5,11,6,0.6,,,
5,4,5,3,5,3,3,8,8,5,4,5,2,5,5,1,3,6,2,3,0.425,,,
3,4,5,6,4,6,5,2,4,7,4,8,3,5,4,8,4,10,3,3,0.49,,,
5,4,8,2,4,6,0,6,3,4,5,4,7,5,1,3,2,9,4,4,0.43,,,
5,3,4,5,4,3,4,1,6,3,5,3,5,2,7,5,3,5,3,5,0.405,,,
6,0,2,3,3,8,1,2,3,6,5,6,1,3,6,5,8,4,9,3,0.42,,,
7,6,7,5,3,6,3,6,8,6,3,3,9,8,8,1,4,2,5,6,0.53,,,
3,2,7,5,6,7,2,3,4,5,7,5,3,0,4,6,7,4,7,5,0.46,,,
5,7,5,7,5,4,6,3,4,5,6,5,5,7,3,5,5,1,6,6,0.5,,,
5,10,5,5,7,7,7,4,3,7,4,8,7,6,5,3,9,5,5,9,0.605,,,
2,11,1,5,3,8,6,1,5,3,6,6,2,14,3,9,6,4,6,5,0.53,,,
5,2,7,2,1,6,7,8,4,5,5,9,3,7,7,6,4,3,6,5,0.51,,,
6,10,9,2,3,5,7,3,4,7,7,1,4,2,5,3,6,4,1,7,0.48,,,
4,4,6,3,9,6,4,4,7,2,5,3,4,6,8,5,5,3,3,9,0.5,,,
3,4,4,4,5,5,4,5,4,3,2,1,2,6,3,5,2,1,5,2,0.35,,,
3,3,7,4,4,2,8,8,3,4,6,7,6,1,6,5,6,8,7,4,0.51,,,
6,8,6,4,3,4,2,5,2,7,6,2,5,2,4,5,4,4,6,3,0.44,,,
3,6,7,3,4,5,7,3,3,5,5,6,4,2,2,8,5,2,7,5,0.46,,,
6,7,6,4,6,5,9,5,3,1,12,10,4,5,6,8,4,2,2,4,0.545,,,
3,4,9,3,5,4,4,4,5,5,1,5,7,5,3,6,3,6,6,8,0.48,,,
5,5,3,3,5,3,4,5,5,3,4,4,8,3,5,6,5,6,7,10,0.495,,,
5,3,5,3,6,7,6,3,4,6,2,4,2,8,9,6,4,6,10,9,0.54,,,
3,5,5,4,6,1,4,6,3,2,6,5,8,4,2,2,5,6,9,4,0.45,,,
3,2,6,8,9,6,7,6,9,4,10,5,6,4,8,3,4,6,6,7,0.595,,,
3,5,4,4,5,5,3,4,4,4,8,7,8,4,7,5,3,8,2,2,0.475,,,
4,3,8,2,4,8,8,8,4,4,4,6,4,4,10,5,11,9,3,3,0.56,,,
6,3,5,3,4,2,6,5,8,8,2,4,3,6,5,3,8,5,5,3,0.47,,,
7,7,6,7,4,2,2,5,4,4,5,6,5,3,9,7,5,7,5,5,0.525,,,
3,5,7,5,5,7,3,5,4,6,12,7,4,7,5,7,1,9,4,6,0.56,,,
5,4,8,7,4,4,3,4,5,5,4,4,3,8,5,8,6,6,3,4,0.5,,,
11,6,4,5,11,4,6,6,5,2,11,8,8,3,6,5,3,2,0,5,0.555,,,
2,10,5,5,4,3,2,3,6,1,8,6,7,6,6,3,1,6,9,5,0.49,,,
2,4,3,6,5,10,3,5,4,4,4,10,8,5,2,3,5,9,1,3,0.48,,,
7,8,3,5,10,7,6,4,5,3,3,2,11,0,4,2,2,2,4,3,0.455,,,
5,5,6,5,5,8,5,3,3,4,5,7,5,4,4,1,4,7,6,7,0.495,,,
2,3,6,3,2,2,0,4,5,5,4,9,7,1,6,3,6,3,7,3,0.405,,,
6,6,5,6,4,10,3,4,7,7,2,7,8,6,6,5,3,4,4,6,0.545,,,
5,6,2,5,9,4,3,3,2,5,3,4,3,5,9,8,3,4,6,5,0.47,,,
2,0,3,6,4,3,3,5,5,5,10,3,4,3,3,6,4,3,7,8,0.435,,,
3,5,3,7,2,3,6,10,4,4,6,3,6,6,5,3,6,4,8,3,0.485,,,
5,3,5,6,1,2,6,8,5,2,5,7,5,4,6,8,4,4,5,3,0.47,,,
6,3,6,5,6,4,10,4,1,10,3,3,5,8,8,4,3,6,4,9,0.54,,,
4,5,3,4,4,5,5,4,8,3,8,5,8,0,1,7,5,2,4,7,0.46,,,
8,6,3,6,5,3,1,6,4,2,3,1,3,3,6,3,3,8,3,8,0.425,,,
4,4,2,4,7,10,2,4,6,4,8,2,3,3,9,1,6,9,3,2,0.465,,,
3,4,4,4,5,7,2,3,5,5,3,4,4,5,0,6,7,2,7,6,0.43,,,
8,5,9,4,9,7,3,3,5,4,4,5,3,9,10,13,2,6,4,2,0.575,,,
6,6,4,2,1,8,6,6,5,5,6,4,6,3,7,5,5,8,8,2,0.515,,,
4,6,5,8,4,5,3,3,3,8,4,4,6,3,2,10,8,6,8,5,0.525,,,
7,4,6,3,4,5,6,4,3,5,7,2,2,3,5,12,5,5,2,8,0.49,,,
4,5,6,11,1,5,4,5,6,1,2,7,5,11,7,5,2,5,3,6,0.505,,,
7,5,5,3,4,3,5,6,4,8,5,6,3,5,7,4,1,7,3,4,0.475,,,
5,4,7,4,9,3,4,3,3,7,4,3,6,3,6,9,8,1,7,4,0.5,,,
6,3,3,3,9,4,4,4,2,3,5,4,8,4,0,6,8,5,2,6,0.445,,,
2,0,6,8,8,4,7,10,4,3,5,5,2,4,8,6,4,6,5,4,0.505,,,
2,7,4,10,5,5,11,3,8,11,6,6,2,5,5,6,6,6,6,5,0.595,,,
3,5,5,8,4,3,5,6,7,6,4,6,6,5,7,1,8,1,4,3,0.485,,,
6,4,3,1,5,5,6,2,3,7,8,7,12,4,8,3,6,5,3,4,0.51,,,
6,3,8,5,5,6,3,7,5,3,4,4,6,7,2,5,3,5,6,3,0.48,,,
8,4,6,5,1,6,4,3,5,5,6,9,7,5,5,3,8,6,6,2,0.52,,,
3,5,4,3,5,8,4,4,5,5,8,4,5,12,6,4,1,2,4,3,0.475,,,
4,6,8,3,7,7,8,4,7,4,5,5,3,4,4,2,5,8,5,4,0.515,,,
5,7,3,5,7,4,4,6,7,3,8,5,9,4,2,6,3,5,4,3,0.5,,,
4,5,1,5,6,7,5,4,3,5,7,6,5,5,4,5,5,7,5,5,0.495,,,
1,4,4,4,6,5,2,6,5,9,4,5,7,5,7,2,3,12,5,3,0.495,,,
4,7,4,2,4,4,6,4,3,7,8,8,4,2,4,5,4,5,5,1,0.455,,,
6,6,4,4,5,1,3,3,5,4,5,8,5,4,2,6,5,8,6,9,0.495,,,
5,5,3,2,1,5,2,4,5,9,7,2,5,8,6,7,8,6,5,5,0.5,,,
6,2,4,4,3,6,4,9,5,5,4,6,2,3,7,7,7,3,5,4,0.48,,,
8,5,5,5,4,4,4,4,4,1,5,6,7,6,6,5,4,5,5,5,0.49,,,
3,4,5,4,4,2,5,4,2,7,6,5,8,8,5,4,11,7,6,5,0.525,,,
5,5,6,6,3,7,7,4,2,6,3,3,7,8,3,7,7,7,6,6,0.54,,,
7,4,9,2,3,8,5,6,3,5,3,7,5,5,1,3,8,3,3,6,0.48,,,
6,8,4,8,3,5,9,2,6,6,4,4,5,4,4,3,7,2,5,5,0.5,,,
4,3,4,2,5,7,7,8,4,7,1,4,5,3,4,5,6,6,4,8,0.485,,,
3,2,6,2,5,6,7,5,4,7,4,8,4,1,0,0,7,4,5,6,0.43,,,
4,3,8,7,3,6,4,7,3,4,2,6,3,2,5,4,11,8,5,3,0.49,,,
5,3,2,6,5,4,9,7,5,6,5,10,6,6,6,6,6,6,2,3,0.54,,,
8,8,5,6,4,6,6,2,7,4,5,4,7,7,6,4,3,4,5,1,0.51,,,
5,3,2,9,4,5,1,5,3,2,4,5,5,1,5,8,4,3,6,2,0.41,,,
2,3,11,4,4,9,4,2,2,8,2,5,5,3,2,4,3,4,6,6,0.445,,,
7,3,7,3,3,6,5,3,2,3,4,7,8,5,5,7,7,2,2,6,0.475,,,
5,5,9,4,4,3,5,5,2,7,2,4,7,5,7,7,5,4,5,4,0.495,,,
4,5,3,3,6,4,8,2,9,4,6,3,3,4,4,4,12,8,5,9,0.53,,,
1,7,8,6,3,7,3,4,8,3,7,3,8,3,5,3,3,5,2,11,0.5,,,
11,4,7,2,6,4,2,3,4,7,5,6,4,3,7,3,6,3,4,3,0.47,,,
2,3,4,8,6,7,6,5,5,2,2,4,3,4,5,3,2,10,9,7,0.485,,,
7,7,5,6,6,5,1,3,3,6,3,3,1,4,5,7,10,6,2,3,0.465,,,
5,7,5,6,6,7,6,3,3,3,2,5,5,5,9,7,3,0,7,9,0.515,,,
7,4,11,3,10,8,4,1,1,5,5,0,2,5,4,6,5,7,10,5,0.515,,,
7,4,1,2,6,5,6,5,2,1,4,2,5,2,3,4,2,5,2,8,0.38,,,
6,7,9,4,2,4,7,6,2,4,5,6,0,6,2,3,4,7,3,2,0.445,,,
6,6,7,4,5,6,3,4,3,4,5,2,2,3,4,2,5,3,4,6,0.42,,,
2,6,5,2,5,2,4,9,7,4,5,4,5,1,5,3,6,4,8,5,0.46,,,
3,3,6,5,3,6,5,3,4,11,5,6,6,4,2,5,6,2,5,8,0.49,,,
5,4,4,7,6,1,3,4,6,7,4,8,7,2,1,2,4,5,5,7,0.46,,,
4,6,7,5,4,5,7,4,6,6,6,5,5,7,3,1,14,5,3,6,0.545,,,
6,8,6,4,5,6,7,2,5,4,5,5,4,6,3,4,5,6,5,6,0.51,,,
4,7,3,3,2,4,5,8,9,5,1,6,8,2,4,4,5,2,4,4,0.45,,,
7,4,10,9,6,4,6,5,3,11,9,3,9,4,4,1,6,4,8,7,0.6,,,
3,3,5,5,5,8,2,3,2,3,2,4,2,4,3,6,6,8,3,4,0.405,,,
2,3,4,5,4,5,6,2,7,2,3,4,6,2,1,8,6,8,6,4,0.44,,,
2,7,5,5,9,4,0,5,1,10,3,4,9,7,5,6,5,6,8,7,0.54,,,
3,3,2,6,7,1,4,6,6,4,3,6,10,1,4,7,9,4,13,9,0.54,,,
6,7,3,4,8,8,0,12,7,10,4,4,9,8,7,5,5,6,3,0,0.58,,,
6,5,8,5,2,6,4,3,5,2,3,5,2,3,2,7,6,9,3,2,0.44,,,
6,8,2,3,5,3,3,6,1,4,6,3,2,3,6,3,5,7,4,4,0.42,,,
6,9,7,2,0,4,4,7,3,4,2,7,7,2,2,7,3,3,5,2,0.43,,,
2,6,1,6,6,5,5,6,4,6,8,8,6,3,6,4,2,8,10,6,0.54,,,
4,6,2,12,4,2,1,4,8,9,2,5,11,2,4,7,6,6,5,5,0.525,,,
7,4,2,5,6,5,5,5,9,6,7,3,5,3,4,4,6,7,4,9,0.53,,,
6,7,7,1,6,4,5,3,6,3,5,8,4,5,2,4,7,6,8,7,0.52,,,
7,5,5,5,7,3,7,7,7,3,4,4,6,2,3,6,3,7,4,10,0.525,,,
10,6,6,3,5,4,12,6,8,3,2,3,4,3,4,6,11,4,4,5,0.545,,,
3,1,5,6,7,5,7,2,5,6,6,4,4,5,4,4,6,5,9,6,0.5,,,
9,6,3,5,5,5,5,7,3,10,3,3,3,5,5,5,6,5,3,4,0.5,,,
6,7,6,4,7,10,6,4,7,3,8,9,1,6,6,5,7,8,3,6,0.595,,,
3,11,5,8,3,9,7,6,4,6,8,5,4,2,8,1,5,5,6,8,0.57,,,
5,2,4,8,7,3,5,4,5,5,4,3,7,3,4,4,6,3,8,2,0.46,,,
6,2,12,5,5,6,4,4,5,5,4,5,3,6,3,7,4,7,3,10,0.53,,,
5,3,7,6,8,3,5,5,7,7,6,3,4,5,6,7,3,4,12,4,0.55,,,
5,4,3,6,4,2,3,4,5,3,5,3,1,5,4,5,2,2,10,6,0.41,,,
6,3,4,4,5,4,6,7,6,3,7,7,8,7,9,4,3,8,5,10,0.58,,,
5,3,3,7,5,2,5,7,6,4,2,4,5,4,3,5,6,5,4,8,0.465,,,
6,12,3,5,6,7,7,7,6,4,6,6,4,4,8,3,8,2,3,10,0.585,,,
7,6,4,4,2,1,2,4,2,6,11,5,6,4,10,4,5,3,5,5,0.48,,,
4,5,9,3,8,2,2,8,1,9,8,5,7,6,6,4,6,5,2,9,0.545,,,
3,9,3,5,3,8,8,6,3,4,5,3,4,3,4,6,7,5,4,5,0.49,,,
8,8,4,8,6,5,4,8,4,2,6,4,4,10,4,4,5,1,6,7,0.54,,,
6,8,1,5,6,7,7,5,2,4,6,4,7,5,5,6,3,1,6,2,0.48,,,
3,1,4,12,6,4,4,8,6,4,3,6,3,3,5,6,3,4,1,4,0.45,,,
3,6,3,6,4,6,5,8,2,6,5,3,5,8,5,6,7,8,6,6,0.54,,,
4,6,6,2,6,6,6,5,6,4,7,4,8,3,6,1,6,7,7,8,0.54,,,
8,9,3,2,3,4,5,5,6,6,2,6,9,5,5,6,5,7,5,7,0.54,,,
4,6,2,6,6,4,7,4,6,1,4,4,6,6,2,6,13,4,7,6,0.52,,,
5,8,7,9,5,9,5,4,5,3,9,5,9,9,4,4,4,5,9,3,0.605,,,
3,5,9,1,4,5,1,1,2,5,8,7,3,4,8,4,4,4,5,9,0.46,,,
7,1,5,4,5,9,3,6,10,4,4,7,4,5,6,6,4,8,4,3,0.525,,,
7,5,4,6,5,4,5,4,3,3,5,2,4,5,1,6,8,8,4,5,0.47,,,
8,3,5,6,5,3,7,5,8,3,9,6,6,1,5,5,5,10,10,2,0.56,,,
3,7,5,10,9,6,1,6,5,8,8,4,4,4,7,4,8,3,6,5,0.565,,,
3,4,5,5,6,8,4,4,4,5,6,3,9,4,4,7,2,6,2,3,0.47,,,
6,2,4,5,5,7,3,5,4,2,3,4,4,2,3,8,4,2,6,8,0.435,,,
3,5,7,3,6,6,6,5,5,7,5,4,2,4,7,5,2,6,3,1,0.46,,,
9,7,1,6,3,2,7,4,4,4,8,5,4,5,7,3,4,2,2,5,0.46,,,
9,3,3,3,6,2,8,7,11,4,8,6,5,5,2,7,4,6,4,4,0.535,,,
3,9,5,5,7,3,2,4,5,4,7,6,1,3,4,6,3,7,2,5,0.455,,,
6,6,9,7,4,6,4,3,4,6,5,7,5,5,10,10,8,3,4,5,0.585,,,
4,2,5,2,6,2,5,4,4,5,2,8,5,5,3,3,7,5,7,6,0.45,,,
4,4,6,4,6,7,3,6,3,7,3,2,10,9,5,5,9,7,9,5,0.57,,,
5,5,2,4,8,6,6,1,0,4,7,8,3,5,3,3,4,8,5,8,0.475,,,
4,3,6,5,6,5,3,3,3,4,4,2,5,6,2,3,2,6,7,7,0.43,,,
5,4,3,8,3,4,7,5,6,5,4,2,3,3,1,8,4,11,1,4,0.455,,,
2,6,9,2,4,12,6,7,3,0,8,5,7,10,4,5,9,1,2,7,0.545,,,
2,7,4,4,3,7,5,5,8,7,6,6,5,3,5,5,5,4,6,6,0.515,,,
3,11,5,4,5,5,5,3,5,1,4,3,5,4,7,9,4,6,7,6,0.51,,,
5,1,4,2,5,4,5,5,7,11,6,3,5,8,7,5,5,2,2,3,0.475,,,
2,7,4,2,6,4,4,2,5,4,4,7,4,4,6,7,6,1,2,6,0.435,,,
7,8,7,5,4,4,4,2,5,4,5,5,1,5,5,9,5,2,5,6,0.49,,,
7,6,3,6,4,11,3,5,6,2,7,8,2,8,5,3,6,9,6,6,0.565,,,
7,3,3,3,5,3,4,8,5,3,7,6,10,6,6,4,2,5,6,7,0.515,,,
6,6,3,4,4,11,4,8,2,3,5,8,3,8,4,1,9,6,3,3,0.505,,,
7,2,4,6,6,2,4,8,4,5,2,5,5,3,2,4,6,4,10,4,0.465,,,
4,2,10,7,3,4,3,7,2,5,4,5,2,10,4,6,6,5,7,2,0.49,,,
4,5,3,4,1,3,7,6,8,6,8,3,4,5,8,6,9,6,1,5,0.51,,,
8,3,9,9,4,10,2,5,4,3,7,2,4,6,5,4,4,10,3,7,0.545,,,
7,5,5,4,8,4,8,10,6,4,7,4,4,3,5,2,4,8,5,9,0.56,,,
1,3,6,8,6,8,7,9,4,7,6,5,5,5,3,5,2,6,4,4,0.52,,,
4,4,4,8,6,3,2,1,3,3,4,8,3,8,3,5,5,3,5,5,0.435,,,
6,5,8,6,5,3,2,2,5,7,7,1,8,2,8,9,6,6,7,5,0.54,,,
3,4,1,3,7,3,2,2,3,2,5,6,1,3,2,3,5,3,1,7,0.33,,,
3,5,6,4,8,2,10,4,4,4,6,6,3,7,8,6,5,7,5,2,0.525,,,
3,5,9,6,6,5,5,8,2,6,5,6,5,4,6,7,6,3,4,4,0.525,,,
5,6,5,4,7,2,6,1,3,6,5,3,6,3,7,4,8,6,8,12,0.535,,,
3,4,8,2,7,7,6,4,6,5,7,5,4,5,3,5,7,8,3,4,0.515,,,
4,7,3,4,5,3,4,7,5,1,6,4,1,2,4,8,7,3,3,10,0.455,,,
5,4,6,5,4,7,3,6,5,6,3,8,7,13,4,6,3,2,5,5,0.535,,,
3,4,5,3,7,5,5,6,5,4,3,6,7,5,9,5,8,5,6,3,0.52,,,
12,8,5,3,5,3,8,9,4,5,2,3,1,4,10,5,5,5,3,5,0.525,,,
7,4,7,3,1,8,4,6,5,8,3,4,0,5,4,6,4,8,5,4,0.48,,,
3,2,7,3,9,11,5,7,7,9,5,5,2,5,3,3,3,3,1,5,0.49,,,
6,6,6,6,7,7,8,6,6,8,4,6,7,4,3,3,1,3,7,3,0.535,,,
2,4,5,4,3,5,5,3,7,10,5,4,6,3,4,7,1,12,5,2,0.485,,,
2,6,6,3,3,6,6,1,3,0,3,3,1,10,7,5,6,9,4,2,0.43,,,
8,5,6,1,3,3,3,5,3,10,12,3,10,3,3,8,4,3,6,9,0.54,,,
5,5,5,7,8,6,5,7,4,6,3,9,6,4,5,6,6,2,2,5,0.53,,,
4,6,7,4,11,5,9,6,2,5,5,7,8,7,0,6,1,3,2,5,0.515,,,
5,4,11,10,4,5,8,5,7,6,5,11,4,4,6,3,3,5,6,4,0.58,,,
4,5,5,4,8,0,4,2,5,7,3,3,7,2,4,11,3,2,8,6,0.465,,,
8,3,6,3,6,4,9,8,3,4,9,9,3,2,4,5,4,7,4,7,0.54,,,
4,2,7,5,4,6,4,7,8,11,2,3,7,8,3,9,7,4,6,5,0.56,,,
2,4,3,4,3,4,11,6,4,3,5,8,2,3,3,6,4,6,2,6,0.445,,,
6,4,7,6,4,3,7,5,5,2,3,4,6,7,2,2,7,2,1,8,0.455,,,
2,5,14,4,7,5,9,5,9,2,5,3,5,4,6,2,4,11,1,5,0.54,,,
4,7,5,8,7,4,6,5,4,9,5,7,5,6,3,5,6,5,7,5,0.565,,,
6,4,2,5,4,4,4,2,2,8,4,6,5,5,2,2,9,5,8,4,0.455,,,
3,6,6,10,3,5,1,7,7,6,4,5,4,4,7,6,6,3,8,3,0.52,,,
5,4,4,6,8,7,4,6,8,5,4,3,5,5,7,4,2,2,5,5,0.495,,,
5,2,7,1,6,4,5,4,2,5,5,7,4,7,5,6,7,7,6,5,0.5,,,
3,5,5,6,0,11,3,3,3,4,5,8,6,3,2,6,5,10,8,6,0.51,,,
6,4,3,8,6,7,5,3,9,6,8,3,3,9,3,3,6,7,6,4,0.545,,,
5,4,3,4,4,0,7,6,8,3,6,3,11,6,8,5,5,4,4,4,0.5,,,
5,6,9,5,6,4,5,6,5,6,6,3,5,5,2,1,5,2,5,4,0.475,,,
7,7,7,6,4,6,11,6,5,4,2,2,4,6,5,6,3,5,5,7,0.54,,,
7,1,6,6,8,6,4,5,7,7,3,4,6,6,5,3,5,3,6,3,0.505,,,
3,4,2,2,9,9,6,5,3,9,7,6,4,7,4,10,5,9,2,3,0.545,,,
4,7,8,3,6,7,5,6,8,3,7,4,5,4,3,5,4,4,3,4,0.5,,,
7,5,3,9,4,6,7,5,6,2,5,10,6,2,5,3,10,6,5,4,0.55,,,
7,6,6,5,5,5,6,6,5,10,7,5,6,9,4,3,7,5,10,3,0.6,,,
9,5,5,6,2,6,4,5,10,5,5,5,6,3,5,7,7,5,4,6,0.55,,,
9,4,5,5,8,8,2,2,1,6,9,2,7,6,4,6,4,6,4,4,0.51,,,
5,7,5,5,1,5,7,11,2,6,6,6,6,2,5,3,6,2,8,4,0.51,,,
2,6,3,2,7,8,5,3,5,5,6,5,4,5,3,3,5,6,5,2,0.45,,,
5,3,10,8,3,5,7,3,7,8,4,3,9,7,7,5,4,4,3,1,0.53,,,
7,3,7,2,5,3,4,2,3,5,3,7,3,7,5,0,5,3,6,2,0.41,,,
3,6,3,9,4,5,5,3,4,7,5,3,3,4,5,4,5,4,7,4,0.465,,,
