District,Station,Rainfall,Date
Chennai,Zone 11 Valasaravakkam,0.6,10-06-2023
Chennai,Kodambakkam,0.2,10-06-2023
Chennai,Valasaravakkam,0.2,10-06-2023
Chennai,Zone 13 U39 Adyar,33.6,11-06-2023
Chennai,Zone 12 Alandhur,25.5,11-06-2023
Chennai,Zone 14 U41 Perungudi,19.8,11-06-2023
Chennai,Alandur,13.6,11-06-2023
Chennai,Zone 14 Perungudi,8.4,11-06-2023
Chennai,Perungudi,7.2,11-06-2023
Chennai,Zone 12 D156 Mugalivakkam,5.7,11-06-2023
Chennai,Zone 11 Valasaravakkam,5.1,11-06-2023
Chennai,Zone 15 Uthandi,4.5,11-06-2023
Chennai,Zone 12 Meenambakkam,3.9,11-06-2023
Chennai,Sholinganallur,2,11-06-2023
Chennai,Adyar,1.8,11-06-2023
Chennai,Zone 15 Sholinganallur,1.5,11-06-2023
Chennai,Sholinganallur,0.8,11-06-2023
Chennai,Gov hr sec school MGR Nagar,0.4,11-06-2023
Chennai,Valasaravakkam,0.4,11-06-2023
Chennai,Zone 07 Ambattur,0.3,11-06-2023
Chennai,Zone 07 U18 D81 Vanagaram,0.3,11-06-2023
Chennai,Anna university,0.2,11-06-2023
Chennai,Anna Nagar,0.2,11-06-2023
Chennai,Zone 05 Royapuram,39.15,12-06-2023
Chennai,Zone 01 Thiruvottiyur,33.3,12-06-2023
Chennai,Zone 02 Manali,21.6,12-06-2023
Chennai,Zone 06 T.V.K Nagar,18.3,12-06-2023
Chennai,Zone 05 GCC,18,12-06-2023
Chennai,Perambur Corporation park,17.2,12-06-2023
Chennai,Zone 06 D65 Kolathur,16.5,12-06-2023
Chennai,CD Hospital Tondiarpet,16.3,12-06-2023
Chennai,Zone 08 Malar colony,15,12-06-2023
Chennai,Chennai collectorate building,14.2,12-06-2023
Chennai,Zone 04 Tondiarpet,11.7,12-06-2023
Chennai,Ayanavaram taluk office,10.3,12-06-2023
Chennai,Zone 15 Uthandi,10.2,12-06-2023
Chennai,Zone 07 U18 D81 Vanagaram,9.6,12-06-2023
Chennai,Zone 07 Ambattur,8.4,12-06-2023
Chennai,Zone 08 Anna Nagar,8.1,12-06-2023
Chennai,Chennai nungambakkam,7.3,12-06-2023
Chennai,Ambathur,5.1,12-06-2023
Chennai,Anna Nagar,4.6,12-06-2023
Chennai,Gov hr sec school MGR Nagar,4,12-06-2023
Chennai,Zone 12 D156 Mugalivakkam,3.6,12-06-2023
Chennai,Zone 15 Sholinganallur,3.6,12-06-2023
Chennai,Anna university,2.8,12-06-2023
Chennai,Zone 10 Kodambakkam,2.7,12-06-2023
Chennai,Madhavaram,2.4,12-06-2023
Chennai,Zone 02 D15 Manali,2.4,12-06-2023
Chennai,Alandur,2.2,12-06-2023
Chennai,Zone 13 Adyar Eco Park,2.1,12-06-2023
Chennai,Zone 14 Perungudi,1.8,12-06-2023
Chennai,Royapuram,1.6,12-06-2023
Chennai,DGP Office,1.5,12-06-2023
Chennai,Zone 12 Meenambakkam,1.5,12-06-2023
Chennai,Valasaravakkam,1.4,12-06-2023
Chennai,Sholinganallur,1.2,12-06-2023
Chennai,Zone 03 Puzhal,1.2,12-06-2023
Chennai,Zone 11 Valasaravakkam,1.2,12-06-2023
Chennai,Zone 12 Alandhur,1.2,12-06-2023
Chennai,Manali,1,12-06-2023
Chennai,Thiruvottiyur,0.8,12-06-2023
Chennai,Thiru-Vi-Ka Nagar,0.4,12-06-2023
Chennai,Sholinganallur,0.4,12-06-2023
Chennai,Zone 13 Adyar,0.3,12-06-2023
Chennai,Zone 13 U39 Adyar,0.3,12-06-2023
Chennai,Zone 14 U41 Perungudi,0.3,12-06-2023
Chennai,Tondairpet,0.2,12-06-2023
Chennai,Teynampet,0.2,12-06-2023
Chennai,Zone 05 Royapuram,39.15,13-06-2023
Chennai,Zone 13 Adyar Eco Park,10.2,13-06-2023
Chennai,Zone 14 Perungudi,7.2,13-06-2023
Chennai,Alandur,3.2,13-06-2023
Chennai,Zone 12 Meenambakkam,2.7,13-06-2023
Chennai,Royapuram,1.8,13-06-2023
Chennai,Zone 04 Tondiarpet,1.8,13-06-2023
Chennai,Zone 01 Kathivakkam,1.5,13-06-2023
Chennai,Zone 13 Adyar,1.5,13-06-2023
Chennai,Zone 01 Thiruvottiyur,1.35,13-06-2023
Chennai,Zone 12 D156 Mugalivakkam,1.2,13-06-2023
Chennai,Valasaravakkam,0.8,13-06-2023
Chennai,Sholinganallur,0.8,13-06-2023
Chennai,Zone 05 GCC,0.6,13-06-2023
Chennai,Zone 06 T.V.K Nagar,0.6,13-06-2023
Chennai,Zone 12 Alandhur,0.6,13-06-2023
Chennai,Thiruvottiyur,0.4,13-06-2023
Chennai,Thiru-Vi-Ka Nagar,0.4,13-06-2023
Chennai,Zone 11 Valasaravakkam,0.3,13-06-2023
Chennai,Zone 13 U39 Adyar,0.3,13-06-2023
Chennai,Zone 14 U41 Perungudi,0.3,13-06-2023
Chennai,Zone 15 Sholinganallur,0.3,13-06-2023
Chennai,Sholinganallur,0.2,13-06-2023
Chennai,Tondairpet,0.2,13-06-2023
Chennai,Zone 14 U41 Perungudi,6,14-06-2023
Chennai,Zone 15 Sholinganallur,5.4,14-06-2023
Chennai,Chennai collectorate building,5.3,14-06-2023
Chennai,Zone 13 U39 Adyar,3,14-06-2023
Chennai,Zone 15 Uthandi,2.7,14-06-2023
Chennai,Perungudi,2.4,14-06-2023
Chennai,CD Hospital Tondiarpet,2.1,14-06-2023
Chennai,Sholinganallur,2,14-06-2023
Chennai,Zone 12 Alandhur,1.5,14-06-2023
Chennai,Sholinganallur,1.4,14-06-2023
Chennai,Zone 05 Royapuram,0.9,14-06-2023
Chennai,Royapuram,0.6,14-06-2023
Chennai,Zone 04 Tondiarpet,0.45,14-06-2023
Chennai,Thiru-Vi-Ka Nagar,0.4,14-06-2023
Chennai,Teynampet,0.2,14-06-2023
Chennai,Alandur,0.1,14-06-2023
Chennai,Sholinganallur,1.2,15-06-2023
Chennai,Zone 05 Royapuram,0.9,15-06-2023
Chennai,Thiru-Vi-Ka Nagar,0.6,15-06-2023
Chennai,Perungudi,0.4,15-06-2023
Chennai,Royapuram,0.2,15-06-2023
Chennai,Royapuram,0.2,16-06-2023
Chennai,Zone 15 Sholinganallur,2.7,17-06-2023
Chennai,Zone 12 Meenambakkam,2.4,17-06-2023
Chennai,Zone 14 Perungudi,2.1,17-06-2023
Chennai,Alandur,1.8,17-06-2023
Chennai,Zone 15 Uthandi,1.5,17-06-2023
Chennai,Sholinganallur,1,17-06-2023
Chennai,Sholinganallur,0.6,17-06-2023
Chennai,Zone 13 U39 Adyar,0.3,17-06-2023
Chennai,Royapuram,0.2,17-06-2023
Chennai,Zone 04 Tondiarpet,0.45,18-06-2023
Chennai,Sholinganallur,0.2,18-06-2023
Chennai,Sholinganallur,0.1,18-06-2023
Chennai,Zone 14 Perungudi,165,19-06-2023
Chennai,Zone 13 Adyar Eco Park,158.7,19-06-2023
Chennai,Zone 12 Alandhur,156,19-06-2023
Chennai,Adyar,143,19-06-2023
Chennai,Alandur,137.6,19-06-2023
Chennai,Zone 13 Adyar,136.5,19-06-2023
Chennai,Zone 12 D156 Mugalivakkam,135,19-06-2023
Chennai,Zone 13 U39 Adyar,124.8,19-06-2023
Chennai,Zone 14 U41 Perungudi,118.2,19-06-2023
Chennai,Zone 11 Valasaravakkam,113.4,19-06-2023
Chennai,Zone 06 T.V.K Nagar,103.2,19-06-2023
Chennai,Teynampet,102.6,19-06-2023
Chennai,Zone 08 Anna Nagar,101.4,19-06-2023
Chennai,Zone 11 U32 Maduravoyal,101.1,19-06-2023
Chennai,Perungudi,101,19-06-2023
Chennai,Anna university,96,19-06-2023
Chennai,Ambattur,88.4,19-06-2023
Chennai,DGP Office,88,19-06-2023
Chennai,Anna Nagar,84.4,19-06-2023
Chennai,Zone 08 Malar colony,83.7,19-06-2023
Chennai,Gov hr sec school MGR Nagar,82.2,19-06-2023
Chennai,Zone 10 Kodambakkam,78.9,19-06-2023
Chennai,Zone 05 GCC,71.1,19-06-2023
Chennai,Zone 15 Sholinganallur,70.2,19-06-2023
Chennai,Chennai nungambakkam,67.4,19-06-2023
Chennai,Sholinganallur,67.2,19-06-2023
Chennai,Tondairpet,63.2,19-06-2023
Chennai,Zone 15 Uthandi,61.8,19-06-2023
Chennai,Zone 06 D65 Kolathur,59.4,19-06-2023
Chennai,Ayanavaram taluk office,58.3,19-06-2023
Chennai,Zone 07 Ambattur,57.9,19-06-2023
Chennai,Chennai collectorate building,56.3,19-06-2023
Chennai,Perambur Corporation park,53,19-06-2023
Chennai,CD Hospital Tondiarpet,51.7,19-06-2023
Chennai,Royapuram,51.4,19-06-2023
Chennai,Zone 03 Madhavaram,46.5,19-06-2023
Chennai,Ambathur,44.6,19-06-2023
Chennai,Sholinganallur,42.4,19-06-2023
Chennai,Zone 07 U18 D81 Vanagaram,41.1,19-06-2023
Chennai,Madhavaram,40.8,19-06-2023
Chennai,Puzhal,40.8,19-06-2023
Chennai,Zone 02 Manali,35.7,19-06-2023
Chennai,Thiruvottiyur,34.4,19-06-2023
Chennai,Zone 01 Kathivakkam,33.3,19-06-2023
Chennai,Zone 02 D15 Manali,29.7,19-06-2023
Chennai,Manali,26.4,19-06-2023
Chennai,Zone 12 Meenambakkam,20.7,19-06-2023
Chennai,Zone 03 Puzhal,15.3,19-06-2023
Chennai,Zone 05 Royapuram,8.55,19-06-2023
Chennai,Zone 04 Tondiarpet,7.65,19-06-2023
Chennai,Zone 01 Thiruvottiyur,7.2,19-06-2023
Chennai,Kodambakkam,5.2,19-06-2023
Chennai,Zone 09 Teynampet,1.2,19-06-2023
Chennai,Zone 09 Ice House,109.35,20-06-2023
Chennai,Zone 05 Royapuram,96.3,20-06-2023
Chennai,Zone 13 Adyar Eco Park,90,20-06-2023
Chennai,Zone 14 U41 Perungudi,87.3,20-06-2023
Chennai,Zone 13 Adyar,74.4,20-06-2023
Chennai,Ayanavaram taluk office,66.8,20-06-2023
Chennai,Zone 01 Thiruvottiyur,65.25,20-06-2023
Chennai,DGP Office,65,20-06-2023
Chennai,Sholinganallur,64.3,20-06-2023
Chennai,Zone 04 Tondiarpet,62.1,20-06-2023
Chennai,Alandur,61.5,20-06-2023
Chennai,Gov hr sec school MGR Nagar,61.4,20-06-2023
Chennai,CD Hospital Tondiarpet,61.2,20-06-2023
Chennai,Anna university,58.4,20-06-2023
Chennai,Chennai nungambakkam,57.2,20-06-2023
Chennai,Teynampet,57.2,20-06-2023
Chennai,Zone 10 Kodambakkam,55.5,20-06-2023
Chennai,Zone 02 Manali,54.9,20-06-2023
Chennai,Chennai collectorate building,53.4,20-06-2023
Chennai,Zone 14 Perungudi,53.4,20-06-2023
Chennai,Zone 01 Kathivakkam,52.8,20-06-2023
Chennai,Zone 15 Uthandi,51.9,20-06-2023
Chennai,Royapuram,50.8,20-06-2023
Chennai,Zone 02 D15 Manali,50.1,20-06-2023
Chennai,Ambathur,49.3,20-06-2023
Chennai,Zone 15 Sholinganallur,48.9,20-06-2023
Chennai,Zone 13 U39 Adyar,45.9,20-06-2023
Chennai,Kodambakkam,45.2,20-06-2023
Chennai,Zone 11 Valasaravakkam,42.6,20-06-2023
Chennai,Tondairpet,42.4,20-06-2023
Chennai,Zone 12 Alandhur,42.3,20-06-2023
Chennai,Zone 07 Ambattur,39.9,20-06-2023
Chennai,Zone 06 D65 Kolathur,39.6,20-06-2023
Chennai,Zone 11 U32 Maduravoyal,39.3,20-06-2023
Chennai,Zone 03 Madhavaram,38.7,20-06-2023
Chennai,Zone 08 Anna Nagar,38.7,20-06-2023
Chennai,Zone 08 Malar colony,38.4,20-06-2023
Chennai,Zone 12 D156 Mugalivakkam,37.5,20-06-2023
Chennai,Sholinganallur,37,20-06-2023
Chennai,Ambattur,35.6,20-06-2023
Chennai,Zone 06 T.V.K Nagar,34.8,20-06-2023
Chennai,Perungudi,34.6,20-06-2023
Chennai,Thiruvottiyur,34,20-06-2023
Chennai,Perambur Corporation park,33.4,20-06-2023
Chennai,Manali,33,20-06-2023
Chennai,Adyar,33,20-06-2023
Chennai,Madhavaram,31,20-06-2023
Chennai,Zone 05 GCC,28.8,20-06-2023
Chennai,Zone 07 U18 D81 Vanagaram,24.9,20-06-2023
Chennai,Puzhal,22.4,20-06-2023
Chennai,Zone 12 Meenambakkam,21.3,20-06-2023
Chennai,Anna Nagar,18,20-06-2023
Chennai,Zone 03 Puzhal,10.5,20-06-2023
Chennai,Zone 09 Teynampet,8.1,20-06-2023
Chennai,Zone 09 Ice House,98.55,21-06-2023
Chennai,Zone 01 Kathivakkam,51.3,21-06-2023
Chennai,Zone 11 U32 Maduravoyal,18.3,21-06-2023
Chennai,Zone 14 U41 Perungudi,16.5,21-06-2023
Chennai,Puzhal,16,21-06-2023
Chennai,Zone 05 GCC,15.9,21-06-2023
Chennai,Zone 07 U18 D81 Vanagaram,14.7,21-06-2023
Chennai,Zone 02 Manali,14.1,21-06-2023
Chennai,Zone 06 D65 Kolathur,12.6,21-06-2023
Chennai,Thiruvottiyur,11.8,21-06-2023
Chennai,Zone 02 D15 Manali,11.4,21-06-2023
Chennai,Zone 06 T.V.K Nagar,11.1,21-06-2023
Chennai,DGP Office,8,21-06-2023
Chennai,Zone 11 Valasaravakkam,7.5,21-06-2023
Chennai,Zone 13 Adyar,7.5,21-06-2023
Chennai,Zone 13 Adyar Eco Park,7.5,21-06-2023
Chennai,Chennai collectorate building,7.3,21-06-2023
Chennai,Zone 07 Ambattur,7.2,21-06-2023
Chennai,CD Hospital Tondiarpet,6.8,21-06-2023
Chennai,Manali,6.8,21-06-2023
Chennai,Zone 03 Puzhal,6.6,21-06-2023
Chennai,Perungudi,6.4,21-06-2023
Chennai,Zone 15 Sholinganallur,5.7,21-06-2023
Chennai,Zone 15 Uthandi,5.7,21-06-2023
Chennai,Tondairpet,5.2,21-06-2023
Chennai,Sholinganallur,5,21-06-2023
Chennai,Zone 04 Tondiarpet,4.95,21-06-2023
Chennai,Zone 14 Perungudi,4.8,21-06-2023
Chennai,Zone 05 Royapuram,4.5,21-06-2023
Chennai,Zone 13 U39 Adyar,4.5,21-06-2023
Chennai,Madhavaram,4.4,21-06-2023
Chennai,Zone 12 D156 Mugalivakkam,4.2,21-06-2023
Chennai,Perambur Corporation park,4.1,21-06-2023
Chennai,Teynampet,4,21-06-2023
Chennai,Adyar,4,21-06-2023
Chennai,Chennai nungambakkam,3.9,21-06-2023
Chennai,Royapuram,3.8,21-06-2023
Chennai,Sholinganallur,3.8,21-06-2023
Chennai,Zone 08 Malar colony,3.6,21-06-2023
Chennai,Ayanavaram taluk office,3.2,21-06-2023
Chennai,Ambattur,2.8,21-06-2023
Chennai,Zone 12 Alandhur,2.7,21-06-2023
Chennai,Kodambakkam,2.4,21-06-2023
Chennai,Zone 08 Anna Nagar,2.4,21-06-2023
Chennai,Zone 10 Kodambakkam,2.4,21-06-2023
Chennai,Gov hr sec school MGR Nagar,1.4,21-06-2023
Chennai,Anna university,1.2,21-06-2023
Chennai,Anna Nagar,1.2,21-06-2023
Chennai,Ambathur,1,21-06-2023
Chennai,Alandur,0.8,21-06-2023
Chennai,Zone 12 Meenambakkam,0.6,21-06-2023
Chennai,Zone 01 Kathivakkam,51.6,22-06-2023
Chennai,Zone 01 Thiruvottiyur,23.4,22-06-2023
Chennai,Zone 11 U32 Maduravoyal,18,22-06-2023
Chennai,Zone 14 U41 Perungudi,16.2,22-06-2023
Chennai,Zone 06 D65 Kolathur,12,22-06-2023
Chennai,Zone 09 Ice House,11.7,22-06-2023
Chennai,Zone 06 T.V.K Nagar,11.4,22-06-2023
Chennai,Zone 05 GCC,10.5,22-06-2023
Chennai,Zone 11 Valasaravakkam,9,22-06-2023
Chennai,Zone 05 Royapuram,6.75,22-06-2023
Chennai,Zone 03 Puzhal,6.6,22-06-2023
Chennai,Zone 13 Adyar,5.7,22-06-2023
Chennai,Zone 04 Tondiarpet,4.95,22-06-2023
Chennai,Zone 13 U39 Adyar,4.5,22-06-2023
Chennai,Zone 15 Sholinganallur,4.5,22-06-2023
Chennai,Zone 13 Adyar Eco Park,4.2,22-06-2023
Chennai,Zone 08 Malar colony,3.3,22-06-2023
Chennai,Zone 08 Anna Nagar,2.4,22-06-2023
Chennai,Zone 10 Kodambakkam,2.4,22-06-2023
Chennai,Zone 12 Alandhur,1.2,22-06-2023
Chennai,Zone 14 Perungudi,0.9,22-06-2023
Chennai,Manali,0.8,22-06-2023
Chennai,Madhavaram,0.8,22-06-2023
Chennai,Anna Nagar,0.8,22-06-2023
Chennai,Thiru-Vi-Ka Nagar,0.4,22-06-2023
Chennai,Ambattur,0.4,22-06-2023
Chennai,Teynampet,0.4,22-06-2023
Chennai,Alandur,0.3,22-06-2023
Chennai,Zone 12 D156 Mugalivakkam,0.3,22-06-2023
Chennai,Zone 12 Meenambakkam,0.3,22-06-2023
Chennai,Thiruvottiyur,0.2,22-06-2023
Chennai,Royapuram,0.2,22-06-2023
Chennai,Zone 05 Royapuram,55.8,23-06-2023
Chennai,Zone 08 Anna Nagar,54,23-06-2023
Chennai,Zone 06 T.V.K Nagar,46.8,23-06-2023
Chennai,Ayanavaram taluk office,41.3,23-06-2023
Chennai,Zone 05 GCC,40.2,23-06-2023
Chennai,Chennai nungambakkam,37.2,23-06-2023
Chennai,Zone 06 D65 Kolathur,37.2,23-06-2023
Chennai,Perambur Corporation park,34.4,23-06-2023
Chennai,DGP Office,34,23-06-2023
Chennai,Ambattur,32.2,23-06-2023
Chennai,Kodambakkam,31.6,23-06-2023
Chennai,Chennai collectorate building,31.2,23-06-2023
Chennai,Royapuram,30.8,23-06-2023
Chennai,Ambathur,30.2,23-06-2023
Chennai,CD Hospital Tondiarpet,29.8,23-06-2023
Chennai,Zone 07 U18 D81 Vanagaram,27.9,23-06-2023
Chennai,Teynampet,26,23-06-2023
Chennai,Zone 08 Malar colony,25.2,23-06-2023
Chennai,Zone 10 Kodambakkam,24.6,23-06-2023
Chennai,Zone 13 Adyar,22.5,23-06-2023
Chennai,Anna Nagar,22.2,23-06-2023
Chennai,Zone 13 Adyar Eco Park,21.6,23-06-2023
Chennai,Zone 07 Ambattur,21,23-06-2023
Chennai,Tondairpet,19,23-06-2023
Chennai,Puzhal,16.4,23-06-2023
Chennai,Zone 04 Tondiarpet,16.2,23-06-2023
Chennai,Anna university,13.4,23-06-2023
Chennai,Madhavaram,6.2,23-06-2023
Chennai,Zone 02 Manali,3.6,23-06-2023
Chennai,Zone 03 Puzhal,3.6,23-06-2023
Chennai,Zone 11 U32 Maduravoyal,3.6,23-06-2023
Chennai,Zone 01 Thiruvottiyur,3.15,23-06-2023
Chennai,Zone 14 U41 Perungudi,2.7,23-06-2023
Chennai,Zone 09 Teynampet,2.1,23-06-2023
Chennai,Zone 03 Madhavaram,1.8,23-06-2023
Chennai,Zone 12 Alandhur,1.8,23-06-2023
Chennai,Zone 02 D15 Manali,1.5,23-06-2023
Chennai,Zone 11 Valasaravakkam,1.5,23-06-2023
Chennai,Manali,1.4,23-06-2023
Chennai,Gov hr sec school MGR Nagar,1.2,23-06-2023
Chennai,Thiruvottiyur,1,23-06-2023
Chennai,Thiru-Vi-Ka Nagar,0.4,23-06-2023
Chennai,Zone 12 Meenambakkam,0.3,23-06-2023
Chennai,Zone 13 U39 Adyar,0.3,23-06-2023
Chennai,Zone 02 Manali,38.7,24-06-2023
Chennai,Zone 01 Thiruvottiyur,35.55,24-06-2023
Chennai,Zone 06 D65 Kolathur,20.7,24-06-2023
Chennai,Zone 07 U18 D81 Vanagaram,19.2,24-06-2023
Chennai,DGP Office,16.2,24-06-2023
Chennai,Royapuram,16.2,24-06-2023
Chennai,Zone 10 Kodambakkam,16.2,24-06-2023
Chennai,Thiruvottiyur,15.6,24-06-2023
Chennai,Zone 07 Ambattur,15.3,24-06-2023
Chennai,Chennai collectorate building,15,24-06-2023
Chennai,Zone 06 T.V.K Nagar,15,24-06-2023
Chennai,Zone 01 Kathivakkam,13.2,24-06-2023
Chennai,Manali,13,24-06-2023
Chennai,Zone 08 Malar colony,12.9,24-06-2023
Chennai,Zone 13 Adyar Eco Park,12.6,24-06-2023
Chennai,Zone 03 Madhavaram,11.1,24-06-2023
Chennai,Perambur Corporation park,10.2,24-06-2023
Chennai,Ambattur,10.2,24-06-2023
Chennai,Zone 05 GCC,10.2,24-06-2023
Chennai,Chennai nungambakkam,10,24-06-2023
Chennai,CD Hospital Tondiarpet,9.4,24-06-2023
Chennai,Zone 12 D156 Mugalivakkam,8.7,24-06-2023
Chennai,Zone 08 Anna Nagar,7.5,24-06-2023
Chennai,Thiru-Vi-Ka Nagar,7.4,24-06-2023
Chennai,Teynampet,7.2,24-06-2023
Chennai,Zone 03 Puzhal,7.2,24-06-2023
Chennai,Zone 11 U32 Maduravoyal,6,24-06-2023
Chennai,Zone 13 U39 Adyar,5.4,24-06-2023
Chennai,Kodambakkam,5,24-06-2023
Chennai,Adyar,4.2,24-06-2023
Chennai,Zone 14 Perungudi,4.2,24-06-2023
Chennai,Zone 13 Adyar,3.9,24-06-2023
Chennai,Zone 02 D15 Manali,3.3,24-06-2023
Chennai,Ambathur,3.2,24-06-2023
Chennai,Valasaravakkam,2.6,24-06-2023
Chennai,Sholinganallur,2.4,24-06-2023
Chennai,Ayanavaram taluk office,2.3,24-06-2023
Chennai,Zone 11 Valasaravakkam,2.1,24-06-2023
Chennai,Perungudi,2,24-06-2023
Chennai,Gov hr sec school MGR Nagar,1.8,24-06-2023
Chennai,Zone 12 Alandhur,1.8,24-06-2023
Chennai,Zone 14 U41 Perungudi,1.8,24-06-2023
Chennai,Alandur,0.6,24-06-2023
Chennai,Sholinganallur,0.4,24-06-2023
Chennai,Zone 12 Meenambakkam,0.3,24-06-2023
Chennai,Anna Nagar,0.2,24-06-2023
Chennai,Zone 09 Ice House,12.6,25-06-2023
Chennai,Zone 07 Ambattur,0.3,25-06-2023
Chennai,Zone 13 Adyar Eco Park,0.3,25-06-2023
Chennai,Zone 02 Manali,8.1,29-06-2023
Chennai,Puzhal,7.4,29-06-2023
Chennai,Zone 06 T.V.K Nagar,4.5,29-06-2023
Chennai,Zone 05 Royapuram,4.05,29-06-2023
Chennai,Thiru-Vi-Ka Nagar,4,29-06-2023
Chennai,Madhavaram,3.6,29-06-2023
Chennai,Zone 06 D65 Kolathur,3.6,29-06-2023
Chennai,Thiruvottiyur,3.2,29-06-2023
Chennai,Zone 03 Puzhal,3,29-06-2023
Chennai,Manali,2.6,29-06-2023
Chennai,Chennai collectorate building,2.1,29-06-2023
Chennai,Royapuram,2,29-06-2023
Chennai,Zone 07 U18 D81 Vanagaram,1.8,29-06-2023
Chennai,Zone 01 Kathivakkam,1.5,29-06-2023
Chennai,Tondairpet,1.2,29-06-2023
Chennai,Zone 12 D156 Mugalivakkam,1.2,29-06-2023
Chennai,Zone 02 D15 Manali,0.9,29-06-2023
Chennai,Zone 12 Alandhur,0.6,29-06-2023
Chennai,Zone 04 Tondiarpet,0.45,29-06-2023
Chennai,Sholinganallur,0.4,29-06-2023
Chennai,Anna university,0.3,29-06-2023
Chennai,Zone 14 U41 Perungudi,0.3,29-06-2023
Chennai,Gov hr sec school MGR Nagar,0.2,29-06-2023
Chennai,Alandur,0.2,29-06-2023
Chennai,Zone 15 Sholinganallur,62.7,30-06-2023
Chennai,Zone 15 Uthandi,55.5,30-06-2023
Chennai,Zone 14 U41 Perungudi,19.2,30-06-2023
Chennai,Zone 13 Adyar,14.7,30-06-2023
Chennai,Zone 01 Thiruvottiyur,12.15,30-06-2023
Chennai,Zone 14 Perungudi,5.1,30-06-2023
Chennai,Sholinganallur,5,30-06-2023
Chennai,Zone 13 Adyar Eco Park,4.8,30-06-2023
Chennai,Zone 13 U39 Adyar,4.8,30-06-2023
Chennai,Zone 05 Royapuram,4.05,30-06-2023
Chennai,Chennai collectorate building,3.2,30-06-2023
Chennai,Perambur Corporation park,2.4,30-06-2023
Chennai,Zone 02 D15 Manali,1.5,30-06-2023
Chennai,Ambathur,1.4,30-06-2023
Chennai,CD Hospital Tondiarpet,1.2,30-06-2023
Chennai,Zone 12 Meenambakkam,1.2,30-06-2023
Chennai,Alandur,1,30-06-2023
Chennai,Zone 12 Alandhur,0.9,30-06-2023
Chennai,Zone 12 D156 Mugalivakkam,0.9,30-06-2023
Chennai,Ayanavaram taluk office,0.6,30-06-2023
Chennai,Zone 01 Kathivakkam,0.6,30-06-2023
Chennai,Zone 06 T.V.K Nagar,0.6,30-06-2023
Chennai,Zone 04 Tondiarpet,0.45,30-06-2023
Chennai,Anna university,0.4,30-06-2023
Chennai,Sholinganallur,0.4,30-06-2023
Chennai,Zone 02 Manali,0.3,30-06-2023
Chennai,Gov hr sec school MGR Nagar,0.2,30-06-2023
Chennai,Adyar,0.2,30-06-2023
Chennai,Zone 14 Perungudi,2.1,01-07-2023
Chennai,Zone 06 D65 Kolathur,0.3,01-07-2023
Chennai,Zone 12 Meenambakkam,0.3,01-07-2023
Chennai,Sholinganallur,0.2,01-07-2023
Chennai,Manali,0.2,01-07-2023
Chennai,Madhavaram,0.2,01-07-2023
Chennai,Zone 01 Thiruvottiyur,3.6,02-07-2023
Chennai,Puzhal,1.6,02-07-2023
Chennai,Zone 03 Puzhal,1.5,02-07-2023
Chennai,Zone 06 D65 Kolathur,1.2,02-07-2023
Chennai,Zone 06 T.V.K Nagar,0.3,02-07-2023
Chennai,Zone 07 U18 D81 Vanagaram,0.3,02-07-2023
Chennai,Zone 08 Malar colony,0.3,02-07-2023
Chennai,Zone 13 Adyar,8.1,03-07-2023
Chennai,Zone 13 Adyar Eco Park,7.2,03-07-2023
Chennai,Adyar,7,03-07-2023
Chennai,Zone 15 Uthandi,6.3,03-07-2023
Chennai,Zone 15 Sholinganallur,5.7,03-07-2023
Chennai,Zone 14 Perungudi,4.8,03-07-2023
Chennai,Zone 14 U41 Perungudi,4.8,03-07-2023
Chennai,Zone 07 U18 D81 Vanagaram,4.5,03-07-2023
Chennai,Perungudi,4.2,03-07-2023
Chennai,Zone 01 Kathivakkam,3.9,03-07-2023
Chennai,Teynampet,3.8,03-07-2023
Chennai,Zone 01 Thiruvottiyur,3.6,03-07-2023
Chennai,Sholinganallur,3.2,03-07-2023
Chennai,Sholinganallur,3.2,03-07-2023
Chennai,Alandur,2.9,03-07-2023
Chennai,Zone 07 Ambattur,2.7,03-07-2023
Chennai,Zone 12 Meenambakkam,2.7,03-07-2023
Chennai,Chennai collectorate building,2.2,03-07-2023
Chennai,Zone 12 D156 Mugalivakkam,2.1,03-07-2023
Chennai,Ambattur,2,03-07-2023
Chennai,DGP Office,1.9,03-07-2023
Chennai,CD Hospital Tondiarpet,1.8,03-07-2023
Chennai,Ambathur,1.8,03-07-2023
Chennai,Puzhal,1.8,03-07-2023
Chennai,Zone 05 Royapuram,1.8,03-07-2023
Chennai,Zone 06 T.V.K Nagar,1.8,03-07-2023
Chennai,Zone 13 U39 Adyar,1.8,03-07-2023
Chennai,Chennai nungambakkam,1.5,03-07-2023
Chennai,Zone 08 Anna Nagar,1.5,03-07-2023
Chennai,Ayanavaram taluk office,1.4,03-07-2023
Chennai,Anna university,1.2,03-07-2023
Chennai,Perambur Corporation park,1.2,03-07-2023
Chennai,Valasaravakkam,1.2,03-07-2023
Chennai,Zone 02 D15 Manali,1.2,03-07-2023
Chennai,Zone 05 GCC,1.2,03-07-2023
Chennai,Zone 06 D65 Kolathur,1.2,03-07-2023
Chennai,Zone 08 Malar colony,1.2,03-07-2023
Chennai,Thiruvottiyur,1,03-07-2023
Chennai,Madhavaram,1,03-07-2023
Chennai,Royapuram,1,03-07-2023
Chennai,Anna Nagar,1,03-07-2023
